track_name,latitude,longitude,color
AT,34.6510479,-84.1983753,#00AA00
AT,34.6510528,-84.1983037,#00AA00
AT,34.6510806,-84.1982021,#00AA00
AT,34.6511325,-84.1980846,#00AA00
AT,34.6512398,-84.1980122,#00AA00
AT,34.6513475,-84.1979543,#00AA00
AT,34.6514596,-84.1979091,#00AA00
AT,34.651596,-84.1978855,#00AA00
AT,34.6516766,-84.1978535,#00AA00
AT,34.6518508,-84.1977993,#00AA00
AT,34.6520175,-84.1977727,#00AA00
AT,34.6521314,-84.1977787,#00AA00
AT,34.6522558,-84.1978198,#00AA00
AT,34.6524349,-84.1978233,#00AA00
AT,34.6525026,-84.1978307,#00AA00
AT,34.6525772,-84.1978077,#00AA00
AT,34.6526641,-84.1977648,#00AA00
AT,34.6527931,-84.1977122,#00AA00
AT,34.6528626,-84.1977255,#00AA00
AT,34.652924,-84.1977867,#00AA00
AT,34.6529852,-84.1978356,#00AA00
AT,34.653053,-84.1978552,#00AA00
AT,34.6531265,-84.1978065,#00AA00
AT,34.6532023,-84.197749,#00AA00
AT,34.6533215,-84.1976469,#00AA00
AT,34.6534557,-84.1975684,#00AA00
AT,34.6535177,-84.1975498,#00AA00
AT,34.6535867,-84.1975378,#00AA00
AT,34.6536497,-84.1975598,#00AA00
AT,34.6536926,-84.1975923,#00AA00
AT,34.6537517,-84.1976429,#00AA00
AT,34.6538026,-84.197701,#00AA00
AT,34.6538756,-84.1977466,#00AA00
AT,34.6539176,-84.1977694,#00AA00
AT,34.6539617,-84.1977713,#00AA00
AT,34.6540056,-84.1977187,#00AA00
AT,34.6540338,-84.1976544,#00AA00
AT,34.6540476,-84.1975361,#00AA00
AT,34.6540373,-84.1972732,#00AA00
AT,34.6540287,-84.1970744,#00AA00
AT,34.6540286,-84.1969086,#00AA00
AT,34.6540047,-84.1967478,#00AA00
AT,34.6539758,-84.1966148,#00AA00
AT,34.6539427,-84.1964618,#00AA00
AT,34.6539367,-84.1963908,#00AA00
AT,34.6539523,-84.1962897,#00AA00
AT,34.6539829,-84.1961906,#00AA00
AT,34.65403,-84.1961239,#00AA00
AT,34.6540799,-84.196091,#00AA00
AT,34.6541478,-84.1960459,#00AA00
AT,34.6542238,-84.196024,#00AA00
AT,34.6542747,-84.1960084,#00AA00
AT,34.6543497,-84.1960023,#00AA00
AT,34.6544207,-84.1960108,#00AA00
AT,34.6544956,-84.1960067,#00AA00
AT,34.6545587,-84.1959912,#00AA00
AT,34.6546067,-84.1959698,#00AA00
AT,34.6546408,-84.1959298,#00AA00
AT,34.6546859,-84.1958903,#00AA00
AT,34.6547299,-84.1958557,#00AA00
AT,34.6547699,-84.1958251,#00AA00
AT,34.6548349,-84.1957755,#00AA00
AT,34.6549387,-84.1957451,#00AA00
AT,34.6549977,-84.1957236,#00AA00
AT,34.6550767,-84.1957218,#00AA00
AT,34.6551537,-84.1957248,#00AA00
AT,34.6552086,-84.1956905,#00AA00
AT,34.6552906,-84.1956431,#00AA00
AT,34.6553577,-84.1956197,#00AA00
AT,34.6554326,-84.1955948,#00AA00
AT,34.6555077,-84.1955661,#00AA00
AT,34.6555687,-84.1955438,#00AA00
AT,34.6556486,-84.1955202,#00AA00
AT,34.6556906,-84.1954718,#00AA00
AT,34.6557267,-84.1953459,#00AA00
AT,34.6557809,-84.1952202,#00AA00
AT,34.6558512,-84.1951263,#00AA00
AT,34.6559054,-84.1950533,#00AA00
AT,34.6559642,-84.1949883,#00AA00
AT,34.6560238,-84.1949198,#00AA00
AT,34.6560858,-84.1948542,#00AA00
AT,34.6561766,-84.194747,#00AA00
AT,34.6562518,-84.1946827,#00AA00
AT,34.6563226,-84.1946295,#00AA00
AT,34.6563887,-84.1945937,#00AA00
