track_name,latitude,longitude,color
CA Section A,32.60773605800006,-116.50229731699994,#00AA00
CA Section A,32.60770544800005,-116.50231141399996,#00AA00
CA Section A,32.60775835700008,-116.50242601199994,#00AA00
CA Section A,32.60775668500003,-116.50249659699995,#00AA00
CA Section A,32.60764732700005,-116.50279245899998,#00AA00
CA Section A,32.60745393900004,-116.50310913199996,#00AA00
CA Section A,32.607470473000035,-116.50327426799998,#00AA00
CA Section A,32.607534084000065,-116.50338457999999,#00AA00
CA Section A,32.60755806200007,-116.50348395499998,#00AA00
CA Section A,32.60761807000006,-116.50356493099997,#00AA00
CA Section A,32.60758040500008,-116.50365211699994,#00AA00
CA Section A,32.60751155600008,-116.50369006599999,#00AA00
CA Section A,32.607550407000076,-116.50374743599997,#00AA00
CA Section A,32.60750932900004,-116.50386263099995,#00AA00
CA Section A,32.60758781100003,-116.50389971099997,#00AA00
CA Section A,32.60772635400008,-116.50388779199994,#00AA00
CA Section A,32.60790210500005,-116.50408400199996,#00AA00
CA Section A,32.60805669100006,-116.504119533,#00AA00
CA Section A,32.60811927100008,-116.50402751699994,#00AA00
CA Section A,32.60821053700005,-116.50398759999996,#00AA00
CA Section A,32.60835255600006,-116.50399513699995,#00AA00
CA Section A,32.60845238400003,-116.50403085899995,#00AA00
CA Section A,32.608560225000076,-116.50396785199996,#00AA00
CA Section A,32.60861672500005,-116.50397058399994,#00AA00
CA Section A,32.608643646000075,-116.50402392099994,#00AA00
CA Section A,32.60863293600005,-116.50426915299994,#00AA00
CA Section A,32.608731781000074,-116.50447120399997,#00AA00
CA Section A,32.608813680000026,-116.50436702899998,#00AA00
CA Section A,32.60893198300005,-116.50437448499997,#00AA00
CA Section A,32.60907965600006,-116.50442697899996,#00AA00
CA Section A,32.60920248800005,-116.50437536499999,#00AA00
CA Section A,32.60927474500005,-116.50437189399997,#00AA00
CA Section A,32.60935933500008,-116.50427863599998,#00AA00
CA Section A,32.60939104200003,-116.50416135599994,#00AA00
CA Section A,32.60947041500003,-116.50412826699994,#00AA00
CA Section A,32.60953862700006,-116.50405314299996,#00AA00
CA Section A,32.609567792000064,-116.50405007899997,#00AA00
CA Section A,32.60963450700007,-116.50412897899997,#00AA00
CA Section A,32.609563399000024,-116.50419022099999,#00AA00
CA Section A,32.609467094000024,-116.50437702299996,#00AA00
CA Section A,32.609458317000076,-116.50450895999995,#00AA00
CA Section A,32.60936852800006,-116.50464478599997,#00AA00
CA Section A,32.60927960600003,-116.50469747499994,#00AA00
CA Section A,32.60929168300004,-116.50483355899996,#00AA00
CA Section A,32.609142148000046,-116.50502488099994,#00AA00
CA Section A,32.60913800900005,-116.50509614599997,#00AA00
CA Section A,32.609205779000035,-116.50528902299999,#00AA00
CA Section A,32.609152952000045,-116.50535531299994,#00AA00
CA Section A,32.609147275000055,-116.50541805499995,#00AA00
CA Section A,32.60919924700005,-116.50546594899998,#00AA00
CA Section A,32.60919924900003,-116.50555297099999,#00AA00
CA Section A,32.609304533000056,-116.50575962299996,#00AA00
CA Section A,32.60951060600007,-116.50583997799998,#00AA00
CA Section A,32.60962441300006,-116.50595222899994,#00AA00
CA Section A,32.609781687000066,-116.50600241699999,#00AA00
CA Section A,32.61006023500005,-116.50603790099996,#00AA00
CA Section A,32.610080562000064,-116.50608221399995,#00AA00
CA Section A,32.60997088500005,-116.50617927099995,#00AA00
CA Section A,32.60983423700003,-116.50620802799995,#00AA00
CA Section A,32.60974034900005,-116.50637959999995,#00AA00
CA Section A,32.60972603500005,-116.50648004599998,#00AA00
CA Section A,32.609563974000025,-116.506612658,#00AA00
CA Section A,32.609342850000075,-116.50663518899995,#00AA00
CA Section A,32.609230645000025,-116.50675196599997,#00AA00
CA Section A,32.60910660400003,-116.50671344099999,#00AA00
CA Section A,32.60846707700006,-116.50692652299995,#00AA00
